Name,Link
Театр Тиволи,https://um.mos.ru/houses/teatr_tivoli/
Дворец бракосочетания №1,https://um.mos.ru/houses/dvorets_brakosochetaniya_1/
Дом Шувалова,https://um.mos.ru/houses/dom-shuvalova/
Доходный дом крестьянина Фролова,https://um.mos.ru/houses/dokhodnyy-dom-krestyanina-frolova/
Палаты дьяка Адриана Ратманова,https://um.mos.ru/houses/palaty-dyaka-adriana-ratmanova/
Вторая Безымянная башня,https://um.mos.ru/houses/vtoraya-bezymyannaya-bashnya/
Доходный дом купца Дурилина,https://um.mos.ru/houses/dokhodnyy-dom-kuptsa-durilina/
Крутицкие казармы,https://um.mos.ru/houses/krutitskie-kazarmy/
Московский областной научно-исследовательский клинический институт им. М. Ф. Владимирского (МОНИКИ),https://um.mos.ru/houses/moskovskiy-oblastnoy-nauchno-issledovatelskiy-klinicheskiy-institut-im-m-f-vladimirskogo-moniki/
Фабрика-кухня,https://um.mos.ru/houses/fabrika_kukhnya/
Церковь Троицы в Хохлах,https://um.mos.ru/houses/tserkov_svyatoy_troitsy_v_khokhlakh/
"Дом, в котором жил А. П. Чехов в 1886-1890 гг. В доме ‒ музей А. П. Чехова",https://um.mos.ru/houses/dom_v_kotorom_zhil_a_p_chekhov_v_1886_1890_gg_v_dome_muzey_a_p_chekhova/
Церковь Положения ризы Пресвятой Богородицы,https://um.mos.ru/houses/tserkov-polozheniya-rizy-presvyatoy-bogoroditsy/
Здание мебельной фабрики Мюр и Мерилиз,https://um.mos.ru/houses/zdanie_mebelnoy_fabriki_myur_i_meriliz/
Ансамбль усадьбы Валуево - Главный дом,https://um.mos.ru/houses/ansambl-usadby-valuevo-glavnyy-dom/
Дом культуры «Правда»,https://um.mos.ru/houses/dom_kultury_pravda/
Даниловская мануфактура,https://um.mos.ru/houses/danilovskaya_manufaktura/
"ВДНХ, Павильон № 14",https://um.mos.ru/houses/vdnkh-pavilon-14/
Дача К.Ф. Зегера,https://um.mos.ru/houses/dacha_k_f_zegera/
Всероссийский государственный институт кинематографии (ВГИК),https://um.mos.ru/houses/vserossiyskiy-gosudarstvennyy-institut-kinematografii-vgik/
"Особняк Я. А. Рекка ‒ С. Д. Красильщиковой, 1903 г., архитектор Г. А. Гельрих",https://um.mos.ru/houses/osobnyak_ya_a_rekka_s_d_krasilshchikovoy_1903_g_arkhitektor_g_a_gelrikh/
Дом В.И. Штейнгеля – Лопатиных,https://um.mos.ru/houses/dom-v-i-shteyngelya-lopatinykh/
Жилой дом П.Т.Клюева,https://um.mos.ru/houses/zhiloy-dom-p-t-klyueva/
Памятник-усыпальница «Мавзолей Ленина»,https://um.mos.ru/houses/pamyatnik_usypalnitsa_quot_mavzoley_lenina_quot/
"Типография ""Красный пролетарий""",https://um.mos.ru/houses/tipografiya-krasnyy-proletariy/
Доходный дом А.В.Шугаевой,https://um.mos.ru/houses/dokhodnyy-dom-shugaevoy/
Главный дом усадьбы А.П.Сытина,https://um.mos.ru/houses/dom_a_p_sytina/
Миусское трамвайное депо,https://um.mos.ru/houses/miusskoe_tramvaynoe_depo/
"Особняк Г.И. Симоно, 1898 г., архитектор Р.И.Клейн, П.Н.Позднеев",https://um.mos.ru/houses/osobnyak_g_i_simono_1898_g_arkhitektor_r_i_kleyn_p_n_pozdneev_/
Московское пожарное депо,https://um.mos.ru/houses/moskovskoe-pozharnoe-depo/
Городская усадьба М.Г.Спиридова - Ф.К.Рюхардт - Лечебница О.Г. фон Шимана,https://um.mos.ru/houses/gorodskaya_usadba_m_g_spiridova_f_k_ryukhardt_lechebnitsa_o_g_fon_shimana/
"Дача В. А. Носенкова, 1909 г., архитекторы В. А. Симов, Л. А. Веснин",https://um.mos.ru/houses/dacha_v_a_nosenkova_1909_g_arkhitektory_v_a_simov_l_a_vesnin/
Дом русского лётчика Б.И. Россинского,https://um.mos.ru/houses/dom-russkogo-letchika-b-i-rossinskogo/
"Дом Д. Н. Бегичева, в котором в 1826 г. останавливался А. С. Грибоедов",https://um.mos.ru/houses/dom_d_n_begicheva_v_kotorom_v_1826_g_ostanavlivalsya_a_s_griboedov/
Главный дом усадьбы Лопухиных – Станицкой (Музей Льва Толстого),https://um.mos.ru/houses/glavnyy-dom-usadby-lopukhinykh-stanitskoy-muzey-lva-tolstogo/
"ВДНХ, Павильон 13",https://um.mos.ru/houses/vdnkh-pavilon-13/
Киностудия «Мосфильм»,https://um.mos.ru/houses/kinostudiya-mosfilm/
Анатомический театр Московских Высших женских курсов,https://um.mos.ru/houses/anatomicheskiy-teatr-moskovskikh-vysshikh-zhenskikh-kursov/
Офис VK,https://um.mos.ru/houses/ofis-vk/
Школа №110 (сейчас – школа №2123 им. Мигеля Эрнандеса),https://um.mos.ru/houses/shkola-110-seychas-shkola-2123-im-migelya-ernandesa/
Голутвинская мануфактура. Новый ткацкий двор,https://um.mos.ru/houses/golutvinskaya_manufaktura_novyy_tkatskiy_dvor/
"Казенный винный склад, комплекс конца XIX - нач. XX вв.",https://um.mos.ru/houses/kazennyy_vinnyy_sklad_kompleks_kontsa_xix_nach_xx_vv/
Культурный центр Андрея Вознесенского,https://um.mos.ru/houses/kulturnyy_tsentr_andreya_voznesenskogo/
Главный дом усадьбы Позднякова,https://um.mos.ru/houses/glavnyy-dom-usadby-pozdnyakova/
Дом Хлудова — Пантелеева,https://um.mos.ru/houses/dom-hludova-panteleeva/
Московский судостроительный и судоремонтный завод (ЖК «Ривер Парк»,https://um.mos.ru/houses/moskovskiy-sudostroitelnyy-i-sudoremontnyy-zavod/
Павильон №70,https://um.mos.ru/houses/pavilon_70/
Бутырский тюремный замок,https://um.mos.ru/houses/butyrskiy_tyuremnyy_zamok/
"Дома дешевых квартир имени Г.Г. Солодовникова, 1907-1908 гг., арх. И.И. Рерберг, М. М. Перетяткович, инж. Т.Я. Бардт",https://um.mos.ru/houses/doma_deshevykh_kvartir_imeni_g_g_solodovnikova_1907_1908_gg_arkh_i_i_rerberg_m_m_peretyatkovich_inzh/
Торговый Дом Титова (Администрация президента),https://um.mos.ru/houses/torgovyy-dom-titova-administratsiya-prezidenta/
Дом князя С. А. Меншикова,https://um.mos.ru/houses/dom_knyazya_s_a_menshikova/
Комплекс доходных домов и бань Хлудовых,https://um.mos.ru/houses/kompleks-dokhodnykh-domov-i-ban-khludovykh/
Деревянный дом купца Д.С.Виноградова,https://um.mos.ru/houses/derevyannyy-dom-kuptsa-vinogradova/
"Ансамбль усадьбы ""Кусково""",https://um.mos.ru/houses/gosudarstvennyy_muzey_keramiki_i_usadba_kuskovo/
"ВДНХ, Павильон №62 «Охрана природы» (бывший «Строительные материалы»",https://um.mos.ru/houses/pavilon_62_stroitelnye_materialy/
Жилой дом Наркомата путей сообщения,https://um.mos.ru/houses/zhiloy_dom_narkomata_putey_soobshcheniya/
Жилой дом Управления пароходства канала Москва-Волга,https://um.mos.ru/houses/zhiloy_dom_quot_upravleniya_parokhodstva_kanala_moskva_volga_quot/
Хавско-Шаболовский жилмассив: Шаболовка,https://um.mos.ru/houses/khavsko_shabolovskiy_zhilmassiv_shabolovka/
Дом Мараевых,https://um.mos.ru/houses/dom-maraevykh/
Олимпийская деревня (микрорайон),https://um.mos.ru/houses/olimpiyskaya-derevnya-mikrorayon/
Особняк М.Г Понизовского,https://um.mos.ru/houses/osobnyak_m_g_ponizovskogo/
Новая Фондовая оранжерея Главного ботанического сада им. Н.В. Цицина РАН,https://um.mos.ru/houses/novaya-fondovaya-oranzhereya-glavnogo-botanicheskogo-sada-im-n-v-tsitsina-ran/
Палаты Титовых,https://um.mos.ru/houses/palaty-titovykh/
Доходный дом Е.Д. Ломакиной,https://um.mos.ru/houses/dokhodnyy_dom_e_d_lomakinoy/
Гимназия им. Г. П. Шелапутина,https://um.mos.ru/houses/gimnaziya_im_g_p_shelaputina/
Рогожское кладбище,https://um.mos.ru/houses/rogozhskoe-kladbishche-/
Усадьба «Нескучное»,https://um.mos.ru/houses/usadba_neskuchnoe/
Станция Лихоборы (Жилой дом),https://um.mos.ru/houses/stantsiya_likhobory/
Аэроклуб имени В.П.Чкалова,https://um.mos.ru/houses/aeroklub_imeni_v_p_chkalova/
"Жилой дом, 1937-1939 гг., архитекторы А.В.Щусев, А.К.Ростковский",https://um.mos.ru/houses/zhiloy-dom-1937-1939-gg-arkhitektory-a-v-shchusev-a-k-rostkovskiy/
"Клуб фабрики «Свобода», 1927-29 гг., арх. К.С.Мельников",https://um.mos.ru/houses/klub_pri_fabrike_svoboda/
Доходный дом А. Синицына,https://um.mos.ru/houses/dokhodnyy_dom_a_sinitsyna/
Церковь Николы в Толмачах,https://um.mos.ru/houses/tserkov_nikoly_v_tolmachakh/
Комбинат издательства «Правда»,https://um.mos.ru/houses/kombinat_izdatelstva_pravda/
Доходный дом И.Г.Хрящева - В.И.Варгина,https://um.mos.ru/houses/dokhodnyy_dom_i_g_khryashcheva_v_i_vargina/
Главный павильон Постоянной всесоюзной строительной выставки,https://um.mos.ru/houses/glavnyy_pavilon_postoyannoy_vsesoyuznoy_stroitelnoy_vystavki/
Городская усадьба П.А. Самсонова. Главный дом,https://um.mos.ru/houses/gorodskaya-usadba-p-a-samsonova-glavnyy-dom/
"Церковь Иоанна Богослова, 1652-1665 гг.",https://um.mos.ru/houses/tserkov_ioanna_bogoslova_1652_1665_gg/
Здание Военно-воздушной инженерной академии им. Н.Е. Жуковского,https://um.mos.ru/houses/zdanie-voenno-vozdushnoy-inzhenernoy-akademii-im-n-e-zhukovskogo/
Шоколадный магазин Келера,https://um.mos.ru/houses/shokoladnyy-magazin-kelera/
"ВДНХ, Павильон №51 ""Мясная промышленность""",https://um.mos.ru/houses/pavilon_51_myasnaya_promyshlennost/
Особняк С.А.Тарасова – А.И.Бакакина,https://um.mos.ru/houses/osobnyak-s-a-tarasova-a-i-bakakina/
"Городская усадьба П.П. Хрущева - А.А. Котлярева, кон. XVIII в. - нач. XX в., архитекторы С.В. Соколов, Д.М. Челищев",https://um.mos.ru/houses/gorodskaya_usadba_p_p_khrushcheva_a_a_kotlyareva_kon_xviii_v_nach_xx_v_arkhitektory_s_v_sokolov_d_m_/
Трамвайное депо на Нижней Масловке,https://um.mos.ru/houses/tramvaynoe_depo_na_nizhney_maslovke/
Колокольня Новоспасского монастыря,https://um.mos.ru/houses/kolokolnya-novospasskogo-monastyrya/
Ткацкий корпус золотоканительной фабрики Алексеевых,https://um.mos.ru/houses/tkatskiy_korpus_zolotokanitelnoy_fabriki_alekseevykh/
Особняк В.С.Филимонова,https://um.mos.ru/houses/osobnyak-v-s-filimonova/
Флигель городской усадьбы С. И. Мамонтова,https://um.mos.ru/houses/fligel-gorodskoy-usadby-s-i-mamontova/
"Усадьба Демидова, конец XVIII в. - середина XIX в.",https://um.mos.ru/houses/usadba_demidova_konets_xviii_v_seredina_xix_v/
Центр культуры и искусства «Меридиан»,https://um.mos.ru/houses/tsentr_kultury_i_iskusstva_meridian/
Жилой дом Матвеевой,https://um.mos.ru/houses/zhiloy_dom_matveevoy/
Красный богатырь,https://um.mos.ru/houses/krasnyy_bogatyr/
"Картинная галерея фабрики К.Жиро, 1901 г., архитектор Р.И.Клейн",https://um.mos.ru/houses/kartinnaya-galereya-fabriki-k-zhiro-1901-g-arkhitektor-r-i-kleyn/
Церковь Нерукотворного Образа Всемилостивого Спаса,https://um.mos.ru/houses/tserkov-nerukotvornogo-obraza-vsemilostivogo-spasa/
"ВДНХ, Павильон №15 ""Поволжье""",https://um.mos.ru/houses/vdnkh_pavilon_15/
«Дом на курьих ножках»,https://um.mos.ru/houses/dom-na-kurikh-nozhkakh-pm/
Особняк городской усадьбы О.Н.Чижовой,https://um.mos.ru/houses/osobnyak-gorodskoy-usadby-o-n-chizhovoy/
Газгольдеры завода «Арма»,https://um.mos.ru/houses/gazgoldery-zavoda-arma/
Елизаветинская женская гимназия,https://um.mos.ru/houses/elizavetinskaya-zhenskaya-gimnaziya/
Бизнес центр  Доминион Тауэр,https://um.mos.ru/houses/biznes_tsentr_dominion_tauer/
Кадашевские бани,https://um.mos.ru/houses/kadashevskie_bani/
Дом Константина Критцкого,https://um.mos.ru/houses/dom-konstantina-kritckogo/
Ансамбль Екатерининского института,https://um.mos.ru/houses/ansambl_ekaterininskogo_instituta/
Даниловское кладбище,https://um.mos.ru/houses/danilovskoe-kladbishche/
Здание Московских Высших женских курсов,https://um.mos.ru/houses/zdanie-moskovskikh-vysshikh-zhenskikh-kursov/
Главный дом усадьбы семьи Андре,https://um.mos.ru/houses/glavnyy-dom-usadby-semi-andre/
Дом-мастерская И.И.Левитана,https://um.mos.ru/houses/dom-masterskaya-levitana/
Миусское кладбище,https://um.mos.ru/houses/miusskoe-kladbishche/
Московский Театр «Эрмитаж»,https://um.mos.ru/houses/moskovskiy-teatr-ermitazh/
"Особняк И. Прохорова с архитектурно-художественными интерьерами, 2-я половина XIX в.",https://um.mos.ru/houses/osobnyak_i_prokhorova_s_arkhitekturno_khudozhestvennymi_intererami_2_ya_polovina_xix_v/
"Дом, в котором помещался книжный магазин Лавка имажинистов",https://um.mos.ru/houses/dom_v_kotorom_pomeshchalsya_knizhnyy_magazin_lavka_imazhinistov/
Граффити с изображением колокольни церкви великомученицы Параскевы Пятницы,https://um.mos.ru/houses/graffiti-s-izobrazheniem-kolokolni-tserkvi-velikomuchenitsy-paraskevy-pyatnitsy/
Петровская сельскохозяйственная академия,https://um.mos.ru/houses/petrovskaya-selskokhozyaystvennaya-akademiya/
Городская усадьба купца М.Н. Гусева. Флигель,https://um.mos.ru/houses/gorodskaya-usadba-kuptsa-m-n-guseva/
Донское кладбище,https://um.mos.ru/houses/donskoe-kladbishche-/
"""Первая советская поликлиника""",https://um.mos.ru/houses/pervaya-sovetskaya-poliklinika/
Красные дома,https://um.mos.ru/houses/krasnye-doma+/
"Дача В. В. Лужского «Чайка», 1904 г., архитектор В. А. Симов",https://um.mos.ru/houses/dacha_v_v_luzhskogo_chayka_1904_g_arkhitektor_v_a_simov/
Военное училище,https://um.mos.ru/houses/voennoe_uchilishche/
"Жилой дом, архитектор Е.Д.Тюрин",https://um.mos.ru/houses/galereya-aleksandra-shilova/
Доходный дом Н.С. Воробьева,https://um.mos.ru/houses/dokhodnyy_dom_n_s_vorobeva/
Усадьба Баевых,https://um.mos.ru/houses/usadba_baevykh/
Станция метро «ВДНХ»,https://um.mos.ru/houses/stanciya-metro-vdnh/
Дом-яйцо,https://um.mos.ru/houses/dom-yaytso/
"Здание Госторга, ныне Министерство торговли РСФСР",https://um.mos.ru/houses/zdanie_gostorga_nyne_ministerstvo_torgovli_rsfsr_1927_g_arkh_velikovskiy_b_m_vladimirov_v_n_vegman_g/
Церковь Преображения Господня на Преображенской площади,https://um.mos.ru/houses/tserkov-preobrazheniya-gospodnya-na-preobrazhenskoy-ploshchadi/
Московское городское Мещанское училище (в 1918-1930 гг. - Московская горная академия),https://um.mos.ru/houses/moskovskoe_gorodskoe_meshchanskoe_uchilishche_v_1918_1930_gg_moskovskaya_gornaya_akademiya_kon_xviii/
Родильный дом №25,https://um.mos.ru/houses/rodilnyy-dom-25/
Дом с атлантами,https://um.mos.ru/houses/dom-s-atlantami/
"Дом Всеволожского, начало XIX в.",https://um.mos.ru/houses/dom_vsevolozhskogo_nachalo_xix_v/
Школа с обсерваторией,https://um.mos.ru/houses/shkola_s_observatoriey/
"Доходный дом купца В. Е. Быкова, 1909 г., архитектор Л. Н. Кекушев",https://um.mos.ru/houses/dokhodnyy_dom_kuptsa_v_e_bykova_1909_g_arkhitektor_l_n_kekushev/
Московский государственный строительный университет,https://um.mos.ru/houses/moskovskiy-gosudarstvennyy-stroitelnyy-universitet/
"Церковь Иоанна Воина, 1709 -1717 гг., арх. И. П. Зарудный. Ограда, 1754 г.",https://um.mos.ru/houses/tserkov_ivana_voina_1709_1717_gg_arkh_i_p_zarudnyy_ograda_1754_g/
МГЭС-1. Главный корпус с машинным залом и котельными,https://um.mos.ru/houses/mges-1-glavnyy-korpus-s-mashinnym-zalom-i-kotelnymi/
Доходный дом в Леонтьевском переулке,https://um.mos.ru/houses/dokhodnyy-dom/
Главный дом городской усадьбы (1-я пол. XIX в.),https://um.mos.ru/houses/glavnyy-dom-gorodskoy-usadby-1-ya-pol-xix-v-/
Особняк Балиных - резиденция посла Турции,https://um.mos.ru/houses/osobnyak_balinykh_rezidentsiya_posla_turtsii/
Дом причта церкви Успения на Покровке,https://um.mos.ru/houses/dom_prichta_tserkvi_uspeniya_na_pokrovke/
Домовый Храм Святой Мученицы Татианы при МГУ им. Ломоносова,https://um.mos.ru/houses/domovyy_khram_svyatoy_muchenitsy_tatiany_pri_mgu_im_lomonosova/
Церковь Покрова Пресвятой Богородицы Замоскворецкой старообрядческой общины,https://um.mos.ru/houses/tserkov_pokrova_zamoskvoretskoy_staroobryadcheskoy_obshchiny/
Московский Златоустовский монастырь,https://um.mos.ru/houses/moskovskiy-zlatoustovskiy-monastyr/
Городская усадьба Воронцова-Дашкова (XVIII–XIX вв.),https://um.mos.ru/houses/gorodskaya-usadba-xviii-xix-vv-/
"Доходный дом,  1883 г., архитектор И. С. Богомолов",https://um.mos.ru/houses/dokhodnyy_dom_1883_g_arkhitektor_i_s_bogomolov/
Хавско-Шаболовский жилмассив: Серпуховский вал,https://um.mos.ru/houses/khavsko_shabolovskiy_zhilmassiv_serpukhovskiy_val/
3-е Сокольническое училище имени А.С. Пушкина,https://um.mos.ru/houses/3_e_sokolnicheskoe_uchilishche_imeni_a_s_pushkina/
Здание Московского высшего художественно-промышленного училища,https://um.mos.ru/houses/zdanie_moskovskogo_vysshego_khudozhestvenno_promyshlennogo_uchilishcha/
Флигель усадьбы Обресковых,https://um.mos.ru/houses/fligel-usadby-obreskovykh/
Загородная вилла П.С. Оконишникова,https://um.mos.ru/houses/zagorodnaya_villa_p_s_okonishnikova/
"Городская усадьба И.Г.Григорьева - Писемских, кон. XVIII - XIX вв.",https://um.mos.ru/houses/gorodskaya_usadba_i_g_grigoreva_pisemskikh_kon_xviii_xix_vv_zdes_v_1840_1850_kh_gg_raspolagalsya_lit/
Стена Китай-города с нижней частью Варварской башни,https://um.mos.ru/houses/stena_kitay_goroda_s_nizhney_chastyu_varvarskoy_bashni_1534_1538_gg/
Здание 4-ой женской гимназии,https://um.mos.ru/houses/zdanie_4_oy_zhenskoy_gimnazii/
Дом авиаторов на Беговой,https://um.mos.ru/houses/dom-aviatorov-na-begovoy/
Общеобразовательная школа в стиле постконструктивизм,https://um.mos.ru/houses/obshcheobrazovatelnaya_shkola_v_stile_postkonstruktivizm/
Главный дом усадьбы Волконской - фон Мекка,https://um.mos.ru/houses/glavnyy-dom-usadby-volkonskoy-fon-mekka/
Дом Обрабстроя,https://um.mos.ru/houses/dom-obrabstroya/
Доходный дом М. Н. Чижиковой,https://um.mos.ru/houses/dokhodnyy_dom_m_n_chizhikovoy/
Усадьба Н. Н. Приклонской — В. Я. Левашова — Н. П. Кильдюшевского,https://um.mos.ru/houses/palaty-xvii-veka-byvshaya-usadba-n-n-priklonskoy-v-ya-levashova-dom-n-p-kildyushevskogo-s-palatami-x/
Остановочный пункт Потылиха,https://um.mos.ru/houses/ostanovochnyy_punkt_potylikha/
Городская усадьба И.И. Миндовской,https://um.mos.ru/houses/gorodskaya_usadba_i_i_mindovskoy/
Мавзолей Г.А.Захарьина,https://um.mos.ru/houses/mavzolei-g-a-zakharina/
Дом «Флейта» в Зеленограде,https://um.mos.ru/houses/dom-fleyta-v-zelenograde/
Доходный дом А. А. Бахрушина,https://um.mos.ru/houses/dokhodnyy_dom_a_a_bakhrushina_1896_arkhitektor_a_l_ober_zdes_v_raznye_gody_zhili_i_rabotali_poety_s_/
Палаты Симона Ушакова,https://um.mos.ru/houses/palaty_simona_ushakova/
Московский театр «Новая опера» им. Е.В. Колобова,https://um.mos.ru/houses/novaya_opera_v_sadu_ermitazh/
Жилой дом Братолюбивого общества,https://um.mos.ru/houses/zhiloy-dom-bratolyubivogo-obshchestva/
Доходный дом С. П. Пенкиной,https://um.mos.ru/houses/dokhodnyy_dom_s_p_penkinoy/
"Ансамбль парадного въезда Усадьбы ""Воронцово""",https://um.mos.ru/houses/ansambl-paradnogo-vezda/
Товарищество Прохоровской Трехгорной мануфактуры,https://um.mos.ru/houses/tovarishchestvo-prokhorovskoy-trekhgornoy-manufaktury/
АО ММП имени В.В. Чернышёва,https://um.mos.ru/houses/ao-mmp-imeni-v-v-chernyshyeva/
"Церковь Вознесения Господня, ансамбль усадьбы Коломенское",https://um.mos.ru/houses/tserkov-vozneseniya-gospodnya-ansambl-usadby-kolomenskoe/
Особняк Г.Б.Келлера,https://um.mos.ru/houses/osobnyak-g-b-kellera/
Главный дом усадьбы Глебовых-Стрешневых-Шаховских,https://um.mos.ru/houses/glavnyy_dom_usadby_glebovykh_streshnevykh_shakhovskikh/
Богадельня Н. К. Голофтеева,https://um.mos.ru/houses/bogadelnya_n_k_golofteeva/
Киевский вокзал. Зал пригородных поездов,https://um.mos.ru/houses/kievskiy-vokzal-zal-prigorodnykh-poezdov/
Российская Государственная детская библиотека (РГДБ),https://um.mos.ru/houses/rossiyskaya-gosudarstvennaya-detskaya-biblioteka-rgdb/
Главный дом городской усадьбы Прохоровых,https://um.mos.ru/houses/glavnyy_dom_gorodskoy_usadby_prokhorovykh_1836_g_1877_g_arkhitektor_a_p_popov_1892_g_arkhitektor_r_i/
Круглая башня (Китай-город),https://um.mos.ru/houses/kruglaya-bashnya-kitay-gorod/
Храм иконы Божией Матери «Скоропослушница» на Ходынском поле,https://um.mos.ru/houses/khram_ikony_bozhiey_materi_skoroposlushnitsa_na_khodynskom_pole/
Квартира Владимира Высоцкого на Матвеевской улице,https://um.mos.ru/houses/kvartira-vladimira-vysotskogo-na-matveevskoy-ulitse/
Дом - музей В.И. Даля,https://um.mos.ru/houses/dom_muzey_v_i_dalya/
Главный дом с палатами городской усадьбы Чириковых – М.Ф. Арманд,https://um.mos.ru/houses/gorodskaya_usadba_chirikovykh_m_f_armand_seredina_xviii_xix_v_glavnyy_dom_s_palatami_seredina_xviii_/
"Городская усадьба О.И.Бове - Н.А.Терентьева, XIX в. - нач. XX в.",https://um.mos.ru/houses/gorodskaya_usadba_o_i_bove_n_a_terenteva_xix_v_nach_xx_v_arkhitektory_o_i_bove_p_davydov_grazhdanski/
"Жилой дом Наркомтяжпрома, 1938 г., архитектор М.Ф.Гунгер",https://um.mos.ru/houses/zhiloy-dom-narkomtyazhproma-1938-g-arkhitektor-m-f-gunger/
Дом статского советника Андрея Дашкова,https://um.mos.ru/houses/dom-statskogo-sovetnika-v-dashkove-pereulke/
Усадьба середины XIX века. Главный дом,https://um.mos.ru/houses/usadba-serediny-xix-veka-glavnyy-dom-/
"Дом жилой, XIX в.",https://um.mos.ru/houses/dom_zhiloy_xix_v/
Ансамбль Рогожской ямской слободы. Жилой дом,https://um.mos.ru/houses/ansambl-rogozhskoy-yamskoy-slobody-dom/
Павильон №545 Зеленый театр,https://um.mos.ru/houses/pavilon_545_zelenyy_teatr/
Дом культуры Курчатовского института,https://um.mos.ru/houses/dom_kultury_kurchatovskogo_instituta/
Птичья башня,https://um.mos.ru/houses/ptichya-bashnya/
Церковь Владимирской иконы Божьей матери в Куркине,https://um.mos.ru/houses/tserkov-vladimirskoy-ikony-bozhey-materi-v-kurkine/
Жилой дом в Даниловской слободе,https://um.mos.ru/houses/zhiloy-dom-v-danilovskoy-slobode/
МУЖВЗ 66,https://um.mos.ru/houses/muzhvz_66/
Церковь свт. Митрофана Воронежского,https://um.mos.ru/houses/tserkov_mitrofana_voronezhskogo/
Доходный дом И. Ф. Нейштадт,https://um.mos.ru/houses/dokhodnyy_dom_i_f_neyshtadt/
Дом с мезонином начала XIX века,https://um.mos.ru/houses/dom_s_mezoninom_nachala_xix_veka/
Усадьба Татарниковых,https://um.mos.ru/houses/usadba_tatarnikovykh/
Московское инженерное училище ведомства путей сообщения,https://um.mos.ru/houses/moskovskoe_inzhenernoe_uchilishche_vedomstva_putey_soobshcheniya/
"Дом, в котором жил Пушкин Александр Сергеевич у своего друга П.В.Нащокина в 1836 г.",https://um.mos.ru/houses/dom_v_kotorom_zhil_pushkin_aleksandr_sergeevich_u_svoego_druga_p_v_nashchokina_v_1836_g/
Станция метро «Цветной бульвар»,https://um.mos.ru/houses/stantsiya-metro-tsvetnoy-bulvar/
Главный вход в Измайловский парк,https://um.mos.ru/houses/glavnyy-vkhod-v-izmaylovskiy-park/
Дом декабриста Михаила Бестужева,https://um.mos.ru/houses/dom-dekabrista-mikhaila-bestuzheva/
Жилой поселок «Преображенское»,https://um.mos.ru/houses/zhiloy_poselok_preobrazhenskoe/
Больница НКВД,https://um.mos.ru/houses/bolnitsa-nkvd/
Московский епархиальный дом,https://um.mos.ru/houses/moskovskiy-eparkhialnyy-dom/
Доходный дом К.С.Клингсланда,https://um.mos.ru/houses/dokhodnyy-dom-k-s-klingslanda/
Телевизионный технический центр «Останкино»,https://um.mos.ru/houses/televizionnyy-tekhnicheskiy-tsentr-ostankino/
Начальное училище им. Ф. А. Копейкина-Серебрякова,https://um.mos.ru/houses/nachalnoe_uchilishche_im_f_a_kopeykina_serebryakova/
"Жилой дом, 1947 г., арх. Я.Г.Лихтенберг (с фонтаном и трансформаторной подстанцией)",https://um.mos.ru/houses/zhilye-doma-na-ulitse-rustaveli/
"Дача «Грековка», 1890-е гг., архитектор В. А. Симов",https://um.mos.ru/houses/dacha_grekovka_1890_e_gg_arkhitektor_v_a_simov/
Дом потомственного почётного гражданина С.И. Елагина,https://um.mos.ru/houses/dom_potomstvennogo_pochyetnogo_grazhdanina_s_i_elagina/
Доходный дом А.А.Пантелеева,https://um.mos.ru/houses/dokhodnyy-dom-a-a-panteleeva/
Особняк Н. А. Симоновой - Е.К. Рукавишниковой,https://um.mos.ru/houses/osobnyak_n_a_simonovoy_e_k_rukavishnikovoy/
Партер регулярного парка,https://um.mos.ru/houses/parter-regulyarnogo-parka/
Московская 1-я женская гимназия Ведомства учреждений императрицы Марии Федоровны,https://um.mos.ru/houses/moskovskaya_1_ya_zhenskaya_gimnaziya_vedomstva_uchrezhdeniy_imperatritsy_marii_fedorovny_s_dokhodnym/
Церковь Всех Святых на Кулишках,https://um.mos.ru/houses/cerkov-vseh-svyatyh-na-kulishkah/
Швейцарский Домик,https://um.mos.ru/houses/shveytsarskiy-domik/
Церковь Троицы в Кожевниках,https://um.mos.ru/houses/tserkov-troitsy-v-kozhevnikakh/
Городская усадьба Суворовых - Н.И. Баранова - Н.П. Гагман,https://um.mos.ru/houses/gorodskaya_usadba_suvorovykh_n_i_baranova_n_p_gagman/
"Городская усадьба Иконниковых - Н.А. Аваева, XIX в.",https://um.mos.ru/houses/gorodskaya_usadba_ikonnikovykh_n_a_avaeva_xix_v/
Дом купца Шерупенкова,https://um.mos.ru/houses/dom_kuptsa_sherupenkova/
Жилой дом Е.А. Свечиной – С.Ф. Циммерман – С.П. Моргунова,https://um.mos.ru/houses/zhiloy_dom_e_a_svechinoy_s_f_tsimmerman_s_p_morgunova/
"Жилой дом ЖСК «Педагог Московской консерватории», 1953-1956 гг., арх. И.Л. Маркузе",https://um.mos.ru/houses/zhiloy_dom_zhsk_pedagog_moskovskoy_konservatorii_1953_1956_gg_arkh_i_l_markuze_v_etom_dome_v_raznye_/
Центральный дом кино,https://um.mos.ru/houses/narodnyy_dom_alekseevskiy/
Дом И. А. Гагарина,https://um.mos.ru/houses/dom-i-a-gagarina/
Восточный флигель усадьбы К. Т. Солдатенкова,https://um.mos.ru/houses/vostochnyy-fligel-usadby-k-t-soldatenkova/
Второе Московское городское казенное училище,https://um.mos.ru/houses/vtoroe-moskovskoe-gorodskoe-kazennoe-uchilishche/
